Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual
-1,0.0,7.536885738372803,0.9,7.553613185882568,1.0,0
-1,0.0,7.574405193328857,1.0,7.553613185882568,1.0,1
-1,0.0,7.548180103302002,0.82,7.553613185882568,1.0,2
-1,0.0,7.490400791168213,1.16,7.553613185882568,1.0,3
-1,0.0,7.561257362365723,0.92,7.553613185882568,1.0,4
-1,0.0,7.559884071350098,0.94,7.553613185882568,1.0,5
-1,0.0,7.517094612121582,1.08,7.553613185882568,1.0,6
-1,0.0,7.606880664825439,0.78,7.553613185882568,1.0,7
-1,0.0,7.4963884353637695,1.24,7.553613185882568,1.0,8
-1,0.0,7.515069007873535,1.16,7.553613185882568,1.0,9
-1,0.0,7.454358100891113,1.28,7.553613185882568,1.0,10
-1,0.0,7.523733615875244,0.76,7.553613185882568,1.0,11
-1,0.0,7.477546691894531,1.0,7.553613185882568,1.0,12
-1,0.0,7.598206043243408,0.82,7.553613185882568,1.0,13
-1,0.0,7.528287887573242,1.1,7.553613185882568,1.0,14
-1,0.0,7.553802013397217,0.8,7.553613185882568,1.0,15
-1,0.0,7.573474884033203,0.84,7.553613185882568,1.0,16
-1,0.0,7.4926676750183105,1.04,7.553613185882568,1.0,17
-1,0.0,7.57109785079956,0.9,7.553613185882568,1.0,18
-1,0.0,7.545905113220215,0.86,7.553613185882568,1.0,19
-1,0.0,7.505760669708252,1.02,7.553613185882568,1.0,20
-1,0.0,7.492812156677246,1.06,7.553613185882568,1.0,21
-1,0.0,7.573095321655273,0.88,7.553613185882568,1.0,22
-1,0.0,7.471645355224609,1.1,7.553613185882568,1.0,23
-1,0.0,7.581408500671387,0.96,7.553613185882568,1.0,24
-1,0.0,7.526167869567871,0.96,7.553613185882568,1.0,25
-1,0.0,7.560116291046143,0.92,7.553613185882568,1.0,26
-1,0.0,7.526348114013672,0.98,7.553613185882568,1.0,27
-1,0.0,7.551098823547363,1.08,7.553613185882568,1.0,28
-1,0.0,7.479233264923096,1.22,7.553613185882568,1.0,29
-1,0.0,7.531485080718994,1.06,7.553613185882568,1.0,30
-1,0.0,7.527322769165039,1.02,7.553613185882568,1.0,31
-1,0.0,7.5266194343566895,1.2,7.553613185882568,1.0,32
-1,0.0,7.568584442138672,0.76,7.553613185882568,1.0,33
-1,0.0,7.531862735748291,1.12,7.553613185882568,1.0,34
-1,0.0,7.529906749725342,1.0,7.553613185882568,1.0,35
0,3097851000.0,6.347604751586914,1.0,6.3669209480285645,1.0,35
10,34076361000.0,1.5363789796829224,0.94,1.5144381523132324,1.0,35
20,65054871000.0,1.3497439622879028,0.94,1.3313690423965454,1.0,35
30,96033381000.0,1.0818196535110474,0.94,1.0733964443206787,1.01,35
40,127011891000.0,0.4813058972358703,1.32,0.5440009832382202,1.0,35
50,157990401000.0,0.2831409275531769,1.34,0.4093741476535797,1.01,35
60,188968911000.0,0.2610503733158111,1.34,0.3975931406021118,1.0,35
70,219947421000.0,0.2281914800405502,1.34,0.3811266720294952,1.0,35
80,250925931000.0,0.139931321144104,1.34,0.3495608568191528,1.0,35
90,281904441000.0,0.0915683656930923,1.34,0.3398835957050323,1.0,35
100,312882951000.0,0.0847587063908577,1.34,0.3397165536880493,1.0,35
101,312882951000.0,0.0847580730915069,1.34,0.3397165536880493,1.0,35
-1,0.0,7.540261745452881,1.04,7.553613185882568,1.0,36
0,3097851000.0,6.370023727416992,1.04,6.377341270446777,1.0,36
10,34076361000.0,1.5250777006149292,0.98,1.507531762123108,1.0,36
20,65054871000.0,1.3375364542007446,0.98,1.3256393671035769,1.0,36
30,96033381000.0,1.0721285343170166,0.98,1.070208191871643,1.0,36
40,127011891000.0,0.481877326965332,1.18,0.5294167399406433,1.0,36
50,157990401000.0,0.2856579422950744,1.18,0.3901933133602142,1.0,36
60,188968911000.0,0.2638387680053711,1.18,0.3779987096786499,1.0,36
70,219947421000.0,0.2318572849035263,1.18,0.363144963979721,1.0,36
80,250925931000.0,0.1447793990373611,1.28,0.3329304456710815,1.0,36
90,281904441000.0,0.0966763123869896,1.28,0.3209085464477539,1.0,36
100,312882951000.0,0.0899871289730072,1.28,0.3205726742744446,1.0,36
101,312882951000.0,0.0899890959262847,1.28,0.3205726742744446,1.0,36
-1,0.0,7.433634281158447,1.2,7.553613185882568,1.0,37
0,3097851000.0,6.251003742218018,1.2,6.36824893951416,1.0,37
10,34076361000.0,1.488613247871399,0.9,1.535570502281189,1.0,37
20,65054871000.0,1.3077785968780518,0.9,1.3515652418136597,1.0,37
30,96033381000.0,1.0501089096069336,1.22,1.0917909145355225,1.0,37
40,127011891000.0,0.4733702540397644,1.28,0.5415290594100952,1.0,37
50,157990401000.0,0.2816771566867828,1.28,0.4003289937973022,1.0,37
60,188968911000.0,0.2600243091583252,1.28,0.3881335258483886,1.0,37
70,219947421000.0,0.2284756004810333,1.28,0.3727954626083374,1.0,37
80,250925931000.0,0.143360435962677,1.28,0.3402012586593628,1.0,37
90,281904441000.0,0.0972693562507629,1.28,0.3317651152610779,1.0,37
100,312882951000.0,0.0910994634032249,1.28,0.3309874236583709,1.0,37
101,312882951000.0,0.0911006182432174,1.28,0.3309874236583709,1.0,37
-1,0.0,7.548274040222168,0.94,7.553613185882568,1.0,38
0,3097851000.0,6.37019157409668,0.94,6.371915340423584,1.0,38
10,34076361000.0,1.5274211168289185,1.04,1.5125772953033447,1.0,38
20,65054871000.0,1.342382788658142,1.04,1.3293805122375488,1.0,38
30,96033381000.0,1.0805447101593018,1.04,1.0735344886779783,1.0,38
40,127011891000.0,0.4819188416004181,1.3,0.5450565218925476,1.0,38
50,157990401000.0,0.286204993724823,1.3,0.4385419189929962,1.0,38
60,188968911000.0,0.2652869820594787,1.3,0.430079847574234,1.0,38
70,219947421000.0,0.234064295887947,1.3,0.4186182916164398,1.0,38
80,250925931000.0,0.1493984758853912,1.3,0.3990650177001953,1.0,38
90,281904441000.0,0.1022467836737632,1.3,0.3945749402046203,1.0,38
100,312882951000.0,0.0955282896757125,1.3,0.3945038914680481,1.0,38
101,312882951000.0,0.0955271050333976,1.3,0.3945038914680481,1.0,38
-1,0.0,7.531639575958252,0.98,7.553613185882568,1.0,39
0,3097851000.0,6.351860523223877,0.98,6.36760139465332,1.0,39
10,34076361000.0,1.5152175426483154,1.38,1.500662922859192,1.0,39
20,65054871000.0,1.328124761581421,1.38,1.3206247091293335,1.0,39
30,96033381000.0,1.0665488243103027,0.92,1.0744729042053225,1.1,39
40,127011891000.0,0.4834047853946686,1.32,0.5726425647735596,1.0,39
50,157990401000.0,0.2860032021999359,1.32,0.4481171071529388,1.0,39
60,188968911000.0,0.2641812562942505,1.32,0.4379551112651825,1.0,39
70,219947421000.0,0.2321853786706924,1.32,0.4237417578697204,1.0,39
80,250925931000.0,0.1470375657081604,1.36,0.3981045484542846,1.0,39
90,281904441000.0,0.1002279967069625,1.36,0.3882676064968109,1.0,39
100,312882951000.0,0.0937552824616432,1.36,0.3881653547286987,1.0,39
101,312882951000.0,0.0937534570693969,1.36,0.3881653547286987,1.0,39
-1,0.0,7.493747234344482,1.2,7.553613185882568,1.0,40
0,3097851000.0,6.311790466308594,1.2,6.365749835968018,1.0,40
10,34076361000.0,1.4800180196762085,1.02,1.5331742763519287,1.0,40
20,65054871000.0,1.3029714822769165,1.02,1.3596632480621338,1.0,40
30,96033381000.0,1.0560405254364014,1.02,1.1174352169036863,1.0,40
40,127011891000.0,0.4925883412361145,1.22,0.580970287322998,1.0,40
50,157990401000.0,0.2909183204174042,1.28,0.4310924708843231,1.0,40
60,188968911000.0,0.2679529190063476,1.28,0.4173887968063354,1.0,40
70,219947421000.0,0.2338174134492874,1.28,0.4000564217567444,1.0,40
80,250925931000.0,0.1414396166801452,2.34,0.3697500228881836,1.75,40
90,281904441000.0,0.0912821292877197,1.5,0.3591655194759369,1.13,40
100,312882951000.0,0.0846126824617385,1.34,0.3590211868286133,1.01,40
101,312882951000.0,0.0846129059791565,1.36,0.3590211868286133,1.01,40
-1,0.0,7.489170074462891,1.14,7.553613185882568,1.0,41
0,3097851000.0,6.314544200897217,1.14,6.375918865203857,1.0,41
10,34076361000.0,1.4929839372634888,1.02,1.5193681716918943,1.0,41
20,65054871000.0,1.3073128461837769,1.02,1.3385530710220337,1.0,41
30,96033381000.0,1.0460022687911987,1.02,1.0890772342681885,1.0,41
40,127011891000.0,0.4689207971096039,1.12,0.5911878943443298,1.0,41
50,157990401000.0,0.2772295773029327,1.3,0.4635071158409118,1.0,41
60,188968911000.0,0.2557823956012726,1.3,0.4525745213031769,1.0,41
70,219947421000.0,0.2250650823116302,1.3,0.4368888437747955,1.0,41
80,250925931000.0,0.1445306986570358,1.38,0.4064995348453522,1.0,41
90,281904441000.0,0.0998568907380104,1.38,0.3971288204193115,1.0,41
100,312882951000.0,0.0938856974244117,1.38,0.3969006836414337,1.0,41
101,312882951000.0,0.0938854068517685,1.38,0.3969006836414337,1.0,41
-1,0.0,7.462060928344727,1.0,7.553613185882568,1.0,42
0,3097851000.0,6.273728370666504,1.0,6.368154048919678,1.0,42
10,34076361000.0,1.4903614521026611,1.02,1.5313434600830078,1.0,42
20,65054871000.0,1.311177134513855,1.02,1.348618745803833,1.0,42
30,96033381000.0,1.0578676462173462,1.02,1.0932011604309082,1.0,42
40,127011891000.0,0.4915610551834106,1.28,0.5591229796409607,1.0,42
50,157990401000.0,0.2998533844947815,1.34,0.4265182912349701,1.01,42
60,188968911000.0,0.277474969625473,1.84,0.4136447012424469,1.45,42
70,219947421000.0,0.2445539534091949,1.3,0.3971793055534363,1.0,42
80,250925931000.0,0.1520339697599411,1.46,0.3674215376377105,1.06,42
90,281904441000.0,0.1010037809610366,1.8,0.3605848550796509,1.36,42
100,312882951000.0,0.0936433598399162,1.86,0.3602352142333984,1.44,42
101,312882951000.0,0.0936429277062416,1.88,0.3602352142333984,1.44,42
-1,0.0,7.545807838439941,0.96,7.553613185882568,1.0,43
0,3097851000.0,6.364773273468018,0.96,6.369285106658936,1.0,43
10,34076361000.0,1.5115385055541992,0.88,1.5175156593322754,1.0,43
20,65054871000.0,1.3290045261383057,0.88,1.338533639907837,1.0,43
30,96033381000.0,1.0721702575683594,0.88,1.0888561010360718,1.0,43
40,127011891000.0,0.486005574464798,1.16,0.5498473048210144,1.0,43
50,157990401000.0,0.2866931557655334,1.24,0.4195229411125183,1.0,43
60,188968911000.0,0.2647464573383331,1.24,0.4089701175689697,1.0,43
70,219947421000.0,0.2321043312549591,1.24,0.3963275551795959,1.0,43
80,250925931000.0,0.1442897468805313,1.24,0.3727394938468933,1.0,43
90,281904441000.0,0.0956799015402793,1.32,0.3675330877304077,1.15,43
100,312882951000.0,0.0887448787689209,1.3,0.3681129515171051,1.14,43
101,312882951000.0,0.0887431278824806,1.32,0.3681129515171051,1.14,43
-1,0.0,7.4643168449401855,1.18,7.553613185882568,1.0,44
0,3097851000.0,6.282374858856201,1.18,6.3699445724487305,1.0,44
10,34076361000.0,1.4848265647888184,1.04,1.532062292098999,1.0,44
20,65054871000.0,1.299585461616516,1.04,1.3522098064422607,1.0,44
30,96033381000.0,1.0381335020065308,1.04,1.103348970413208,1.0,44
40,127011891000.0,0.4673095047473907,1.5,0.602477490901947,1.43,44
50,157990401000.0,0.2823030948638916,1.46,0.4737974405288696,1.0,44
60,188968911000.0,0.2616833448410034,1.46,0.4616971611976623,1.0,44
70,219947421000.0,0.2311995029449463,1.46,0.4450050890445709,1.0,44
80,250925931000.0,0.1465273052453994,1.46,0.4100367128849029,1.0,44
90,281904441000.0,0.0995983257889747,1.46,0.3963077962398529,1.0,44
100,312882951000.0,0.0929982438683509,1.46,0.3945690393447876,1.0,44
101,312882951000.0,0.0929992273449897,1.46,0.3945690393447876,1.0,44
-1,0.0,7.506887912750244,1.02,7.553613185882568,1.0,45
0,3097851000.0,6.325913906097412,1.02,6.371704578399658,1.0,45
10,34076361000.0,1.5135725736618042,1.08,1.5282213687896729,1.0,45
20,65054871000.0,1.3307695388793943,1.08,1.3455207347869873,1.0,45
30,96033381000.0,1.070819616317749,1.08,1.0890159606933594,1.0,45
40,127011891000.0,0.4828580021858215,1.34,0.554269552230835,1.0,45
50,157990401000.0,0.2862985134124756,1.34,0.4311107993125915,1.0,45
60,188968911000.0,0.2649337351322174,1.34,0.4215886294841766,1.0,45
70,219947421000.0,0.2328884303569793,1.34,0.4086341559886932,1.0,45
80,250925931000.0,0.1459066867828369,2.08,0.3852769136428833,1.54,45
90,281904441000.0,0.097004510462284,1.52,0.3777365982532501,1.16,45
100,312882951000.0,0.0903569087386131,1.52,0.3770264983177185,1.1,45
101,312882951000.0,0.0903575271368026,1.44,0.3770264983177185,1.1,45
-1,0.0,7.562806129455566,0.96,7.553613185882568,1.0,46
0,3097851000.0,6.365761756896973,0.96,6.356804847717285,1.0,46
10,34076361000.0,1.4768280982971191,0.84,1.5318822860717771,1.0,46
20,65054871000.0,1.2957457304000854,0.84,1.3550866842269895,1.0,46
30,96033381000.0,1.0417721271514893,2.0,1.110873103141785,1.81,46
40,127011891000.0,0.4827653765678406,1.36,0.6129559874534607,1.0,46
50,157990401000.0,0.2917240262031555,1.36,0.47861048579216,1.0,46
60,188968911000.0,0.268790990114212,1.36,0.4653970301151275,1.0,46
70,219947421000.0,0.2350260615348816,1.36,0.4480392336845398,1.0,46
80,250925931000.0,0.1397905498743057,1.36,0.411169946193695,1.0,46
90,281904441000.0,0.0898296758532524,1.36,0.3961199820041656,1.0,46
100,312882951000.0,0.0831048116087913,1.36,0.3949043452739715,1.0,46
101,312882951000.0,0.083106130361557,1.36,0.3949043452739715,1.0,46
-1,0.0,7.511638641357422,1.1,7.553613185882568,1.0,47
0,3097851000.0,6.333737373352051,1.1,6.372074127197266,1.0,47
10,34076361000.0,1.504634141921997,1.26,1.5243773460388184,1.0,47
20,65054871000.0,1.3228195905685425,1.26,1.3433644771575928,1.0,47
30,96033381000.0,1.064256191253662,1.26,1.0882810354232788,1.0,47
40,127011891000.0,0.4794124066829681,1.26,0.5446574091911316,1.0,47
50,157990401000.0,0.2890830934047699,1.26,0.4024678170681,1.0,47
60,188968911000.0,0.2676599621772766,1.26,0.3885089755058288,1.0,47
70,219947421000.0,0.235969990491867,1.26,0.370562881231308,1.0,47
80,250925931000.0,0.1489271968603134,1.26,0.3310497999191284,1.0,47
90,281904441000.0,0.0991538912057876,1.36,0.3176184594631195,1.13,47
100,312882951000.0,0.0923596918582916,1.38,0.3169865012168884,1.15,47
101,312882951000.0,0.0923596248030662,1.36,0.3169865012168884,1.15,47
-1,0.0,7.524957656860352,1.12,7.553613185882568,1.0,48
0,3097851000.0,6.351592540740967,1.12,6.373376369476318,1.0,48
10,34076361000.0,1.5199848413467407,0.94,1.5160795450210571,1.0,48
20,65054871000.0,1.331062912940979,0.94,1.335296869277954,1.0,48
30,96033381000.0,1.0616039037704468,0.94,1.082000494003296,1.0,48
40,127011891000.0,0.4623711407184601,1.2,0.5663571953773499,1.0,48
50,157990401000.0,0.271306961774826,1.34,0.4349020719528198,1.0,48
60,188968911000.0,0.2500344216823578,1.34,0.4232564866542816,1.0,48
70,219947421000.0,0.2198596447706222,1.34,0.4081250429153442,1.0,48
80,250925931000.0,0.1418811827898025,1.34,0.3766322135925293,1.0,48
90,281904441000.0,0.0981298238039016,1.34,0.3645125329494476,1.0,48
100,312882951000.0,0.0923083201050758,1.34,0.3637155294418335,1.0,48
101,312882951000.0,0.0923080295324325,1.34,0.3637155294418335,1.0,48
-1,0.0,7.491373538970947,0.86,7.553613185882568,1.0,49
0,3097851000.0,6.313460350036621,0.86,6.374453544616699,1.0,49
10,34076361000.0,1.506327509880066,1.06,1.5338505506515503,1.0,49
20,65054871000.0,1.325705647468567,1.06,1.3520605564117432,1.0,49
30,96033381000.0,1.0712090730667114,1.06,1.0971193313598633,1.0,49
40,127011891000.0,0.5114818215370178,1.24,0.5633484721183777,1.0,49
50,157990401000.0,0.3136452734470367,1.36,0.4295145273208618,1.0,49
60,188968911000.0,0.2891325056552887,1.36,0.4185526371002197,1.0,49
70,219947421000.0,0.2521606087684631,1.36,0.4032479524612427,1.0,49
80,250925931000.0,0.1502814143896103,1.36,0.3839020729064941,1.0,49
90,281904441000.0,0.0940414145588874,1.48,0.3872103095054626,1.01,49
100,312882951000.0,0.0868232250213623,1.48,0.3884521424770355,1.0,49
101,312882951000.0,0.0868235900998115,1.48,0.3884521424770355,1.0,49
-1,0.0,7.566279888153076,0.9,7.553613185882568,1.0,50
0,3097851000.0,6.376089096069336,0.9,6.364500522613525,1.0,50
10,34076361000.0,1.5036661624908447,1.16,1.5301876068115234,1.0,50
20,65054871000.0,1.318878412246704,1.16,1.3460164070129397,1.0,50
30,96033381000.0,1.056893825531006,1.16,1.0890326499938965,1.0,50
40,127011891000.0,0.4782785177230835,1.56,0.5584217309951782,1.46,50
50,157990401000.0,0.2889090180397033,1.12,0.4209536910057068,1.0,50
60,188968911000.0,0.2673445641994476,1.44,0.4072772264480591,1.29,50
70,219947421000.0,0.2354577928781509,1.16,0.3889655768871307,1.01,50
80,250925931000.0,0.1472908109426498,1.24,0.3495364785194397,1.0,50
90,281904441000.0,0.0975999981164932,1.28,0.3382193744182586,1.0,50
100,312882951000.0,0.0911275818943977,1.28,0.3367161452770233,1.0,50
101,312882951000.0,0.0911271423101425,1.28,0.3367161452770233,1.0,50
-1,0.0,7.501356601715088,1.12,7.553613185882568,1.0,51
0,3097851000.0,6.318528175354004,1.12,6.36724853515625,1.0,51
10,34076361000.0,1.4947158098220823,1.04,1.5359785556793213,1.0,51
20,65054871000.0,1.3133708238601685,1.04,1.35543954372406,1.0,51
30,96033381000.0,1.0565497875213623,1.04,1.1025787591934204,1.0,51
40,127011891000.0,0.4788572192192077,2.12,0.5656013488769531,1.74,51
50,157990401000.0,0.2860767245292663,1.22,0.4277335107326507,1.0,51
60,188968911000.0,0.2639743685722351,1.22,0.4154507517814636,1.0,51
70,219947421000.0,0.2319736331701278,1.22,0.4003708362579345,1.0,51
80,250925931000.0,0.143827199935913,1.28,0.3681026995182037,1.0,51
90,281904441000.0,0.0944873318076133,1.28,0.3572523295879364,1.0,51
100,312882951000.0,0.087718442082405,1.28,0.3565507233142853,1.0,51
101,312882951000.0,0.087717093527317,1.28,0.3565507233142853,1.0,51
-1,0.0,7.5453057289123535,0.92,7.553613185882568,1.0,52
0,3097851000.0,6.352697372436523,0.92,6.362018585205078,1.0,52
10,34076361000.0,1.486488938331604,1.08,1.545249581336975,1.0,52
20,65054871000.0,1.2971938848495483,1.08,1.3650293350219729,1.0,52
30,96033381000.0,1.030849814414978,1.08,1.1199110746383667,1.0,52
40,127011891000.0,0.4627770185470581,1.4,0.6537162661552429,1.0,52
50,157990401000.0,0.2828624248504638,1.4,0.5350801348686218,1.0,52
60,188968911000.0,0.2619011998176574,1.4,0.5225284099578857,1.0,52
70,219947421000.0,0.2312146127223968,1.4,0.5059185028076172,1.0,52
80,250925931000.0,0.144836887717247,1.4,0.469102144241333,1.0,52
90,281904441000.0,0.0951907411217689,1.4,0.4543617367744446,1.0,52
100,312882951000.0,0.088510513305664,1.4,0.4530444741249084,1.0,52
101,312882951000.0,0.0885098129510879,1.4,0.4530444741249084,1.0,52
-1,0.0,7.472199440002441,1.22,7.553613185882568,1.0,53
0,3097851000.0,6.302657127380371,1.22,6.375619411468506,1.0,53
10,34076361000.0,1.5238196849822998,0.82,1.506136417388916,1.0,53
20,65054871000.0,1.3382731676101685,0.82,1.3224632740020752,1.0,53
30,96033381000.0,1.076869249343872,0.82,1.0681312084197998,1.0,53
40,127011891000.0,0.494621604681015,1.7,0.5377651453018188,1.37,53
50,157990401000.0,0.2945775687694549,1.68,0.4042748212814331,1.37,53
60,188968911000.0,0.2723053097724914,1.3,0.3940156698226928,1.0,53
70,219947421000.0,0.2396489083766937,1.3,0.381840705871582,1.0,53
80,250925931000.0,0.1522220820188522,1.3,0.3626801371574402,1.0,53
90,281904441000.0,0.1036694198846817,1.3,0.3593336045742035,1.0,53
100,312882951000.0,0.0965797156095504,1.3,0.3602560758590698,1.0,53
101,312882951000.0,0.0965809375047683,1.3,0.3602560758590698,1.0,53
