Epoch,Prob 0 train accuracy,Prob 1 train accuracy,Prob 2 train accuracy,Prob 3 train accuracy,Prob 4 train accuracy,Prob 5 train accuracy,Prob 6 train accuracy,Prob 0 test accuracy,Prob 1 test accuracy,Prob 2 test accuracy,Prob 3 test accuracy,Prob 4 test accuracy,Prob 5 test accuracy,Prob 6 test accuracy,Final test accuracy
0,1.7435983827493262,1.0960663746630728,1.862575808625337,1.5045906334231807,2.804919137466307,1.6467318059299192,40.604994946091644,1.35,0.5,0.67,0.7,1.21,1.69,27.22,Acc@1 final output   56.25 ( 57.88)
1,2.2932109164420487,1.2245198787061995,2.1163241239892185,1.6119861859838276,3.33873820754717,1.8773163746630728,52.9670653638814,1.43,0.51,0.82,0.74,1.64,1.0,30.97,Acc@1 final output   56.25 ( 57.88)
2,2.544853436657682,1.0234164420485174,2.0184046495956873,1.4466812668463611,2.922843665768194,1.661472371967655,54.55272911051213,1.07,0.5,0.61,0.5,0.61,0.5,29.43,Acc@1 final output   56.25 ( 57.88)
3,2.7238460242587603,1.1381822776280324,2.075261118598383,1.6362028301886793,3.1786977762803232,1.8373062668463611,55.32345013477089,1.34,0.52,0.58,0.49,1.27,0.98,34.13,Acc@1 final output   56.25 ( 57.88)
4,2.661725067385445,1.0792200134770888,2.1952914420485174,1.6793716307277629,3.1502695417789757,1.6804245283018868,56.022574123989216,1.39,0.76,0.91,0.6,1.03,1.28,33.01,Acc@1 final output   56.25 ( 57.88)
5,2.6975235849056602,1.3161219676549865,2.446933962264151,1.7730795148247978,3.2745114555256065,1.8425707547169812,55.948871293800536,0.7,0.5,0.5,0.5,0.5,0.5,32.27,Acc@1 final output   56.25 ( 57.88)
6,2.6533018867924527,1.0065700808625337,2.155281334231806,1.6161977762803235,3.219760781671159,1.5930340296495957,55.820417789757414,1.06,0.5,0.5,0.5,0.57,1.0,35.36,Acc@1 final output   56.25 ( 57.88)
7,2.6701482479784366,1.2329430592991915,2.3153217654986524,1.7204346361185985,3.1618514150943398,1.7425454851752022,56.109964622641506,0.69,0.5,0.5,0.5,0.5,0.5,34.22,Acc@1 final output   56.25 ( 57.88)
8,2.559594002695418,0.9886708221024259,1.9046917115902966,1.4393109838274933,2.858616913746631,1.7699208221024259,55.70670485175202,1.39,0.5,1.24,0.5,1.44,1.47,36.09,Acc@1 final output   56.25 ( 57.88)
9,2.6712011455525606,1.072902628032345,2.024722035040431,1.6383086253369272,3.0470855795148246,1.7878200808625337,56.11522911051213,1.25,0.54,0.86,0.52,1.01,1.37,33.14,Acc@1 final output   56.25 ( 57.88)
10,2.631191037735849,1.1845097708894878,2.1794979784366575,1.667789757412399,2.9807530323450133,1.6972708894878705,56.07416610512129,1.27,0.51,0.5,0.8,1.04,0.89,32.31,Acc@1 final output   56.25 ( 57.88)
11,2.5753874663072778,1.0349983153638813,2.026827830188679,1.5045906334231807,2.9818059299191373,1.3982479784366577,55.71407513477089,1.93,0.5,0.8,1.13,1.62,0.55,34.51,Acc@1 final output   56.25 ( 57.88)
12,2.6554076819407006,1.1055424528301887,2.051044474393531,1.6562078840970351,3.111312331536388,1.5909282345013478,56.10891172506739,1.26,0.5,0.51,0.72,0.96,0.97,34.3,Acc@1 final output   56.25 ( 57.88)
13,2.699629380053908,1.2255727762803235,1.9899764150943395,1.4782681940700808,2.8807277628032346,1.6119861859838276,56.09838274932615,1.2,0.5,0.5,0.5,0.51,0.77,35.15,Acc@1 final output   56.25 ( 57.88)
14,2.8175539083557952,1.1034366576819408,2.344802897574124,1.872051886792453,3.830441374663073,1.838359164420485,56.087853773584904,1.61,0.83,1.11,0.76,1.55,0.94,34.42,Acc@1 final output   56.25 ( 57.88)
15,2.7838611859838274,1.16134602425876,2.0984248652291106,1.654102088948787,3.2713527628032346,1.6867419137466306,56.0173096361186,1.17,0.5,0.73,0.5,1.26,1.14,33.22,Acc@1 final output   56.25 ( 57.88)
16,2.822818396226415,1.0476330862533694,2.311110175202156,1.7393867924528301,3.4840380727762805,1.659366576819407,55.94150101078167,1.27,0.5,0.61,0.51,0.51,0.83,33.54,Acc@1 final output   56.25 ( 57.88)
17,2.6817301212938007,1.1118598382749325,2.043674191374663,1.5835579514824798,3.0418210916442048,1.854152628032345,56.05310815363882,1.63,0.76,1.65,1.24,2.22,1.59,33.98,Acc@1 final output   56.25 ( 57.88)
18,2.4785208894878705,1.1487112533692723,1.9194322776280324,1.5846108490566038,2.950219002695418,1.7425454851752022,55.985722708894876,1.22,0.5,0.52,0.74,0.54,0.5,32.78,Acc@1 final output   56.25 ( 57.88)
19,2.4711506064690028,0.978141846361186,2.0057698787061993,1.5277543800539084,2.928108153638814,1.545653638814016,55.567722371967655,1.16,0.5,0.55,0.5,0.82,0.98,37.64,Acc@1 final output   56.25 ( 57.88)
20,2.545906334231806,1.0244693396226414,2.1742334905660377,1.5772405660377358,3.3303150269541777,1.7435983827493262,56.366871630727765,1.58,0.69,1.42,1.12,1.55,0.94,31.48,Acc@1 final output   56.25 ( 57.88)
21,2.632243935309973,1.1013308625336926,1.9920822102425877,1.4835326819407009,2.913367587601078,1.666736859838275,55.68354110512129,1.64,0.51,0.69,0.88,0.92,0.98,34.78,Acc@1 final output   56.25 ( 57.88)
22,2.7722793126684637,1.1529228436657681,2.2068733153638815,1.756233153638814,3.0786725067385445,1.7783440026954178,56.220518867924525,1.51,0.52,0.51,0.62,0.72,0.5,31.59,Acc@1 final output   56.25 ( 57.88)
23,2.5943396226415096,1.1360764824797844,2.147911051212938,1.6488376010781671,3.0807783018867925,1.7193817385444743,55.995198787061994,1.58,0.76,1.08,0.5,1.39,1.1,33.05,Acc@1 final output   56.25 ( 57.88)
24,2.734375,1.179245283018868,2.0310394204851754,1.7278049191374663,3.194491239892183,1.9236438679245282,56.353183962264154,1.71,0.5,0.91,0.5,1.36,0.95,33.45,Acc@1 final output   56.25 ( 57.88)
25,2.6701482479784366,1.076061320754717,2.0952661725067387,1.643573113207547,3.0702493261455523,1.8162483153638813,55.962558962264154,1.33,0.53,1.03,0.75,1.63,1.72,36.66,Acc@1 final output   56.25 ( 57.88)
26,2.838611859838275,1.1560815363881403,2.1794979784366575,1.7983490566037736,3.4345518867924527,1.8120367250673854,55.91412567385445,1.01,0.5,0.55,0.5,0.81,0.82,32.3,Acc@1 final output   56.25 ( 57.88)
27,2.637508423180593,1.1339706873315365,2.075261118598383,1.556182614555256,2.6933119946091644,1.569870283018868,55.86885107816712,1.15,0.5,0.5,0.5,0.57,0.51,34.36,Acc@1 final output   56.25 ( 57.88)
28,2.6901533018867925,1.1002779649595686,2.1995030323450133,1.6877948113207548,3.2018615229110514,1.873104784366577,56.040473382749326,1.32,0.52,0.52,0.54,0.53,0.51,33.44,Acc@1 final output   56.25 ( 57.88)
29,2.6796243261455523,1.180298180592992,2.147911051212938,1.5867166442048517,2.940742924528302,1.7962432614555257,55.9604531671159,1.53,0.8,1.08,0.82,0.99,2.11,35.39,Acc@1 final output   56.25 ( 57.88)
30,2.6848888140161726,1.2171495956873315,2.2995283018867925,1.7278049191374663,3.3755896226415096,1.559341307277628,56.04257917789757,1.54,0.5,0.5,0.86,0.55,0.61,34.06,Acc@1 final output   56.25 ( 57.88)
31,2.7248989218328843,1.1560815363881403,2.342697102425876,1.7130643530997305,3.527206873315364,1.9141677897574123,55.824629380053906,1.07,0.5,0.5,0.5,0.54,0.68,31.91,Acc@1 final output   56.25 ( 57.88)
32,2.628032345013477,1.1118598382749325,2.2616239892183287,1.8288830862533694,3.440869272237197,1.8773163746630728,56.33423180592992,1.53,0.66,0.54,0.5,0.84,0.5,33.67,Acc@1 final output   56.25 ( 57.88)
33,2.632243935309973,1.0971192722371967,2.043674191374663,1.5835579514824798,2.9765414420485174,1.7383338948787062,55.9825640161725,1.0,0.5,0.5,0.5,0.5,0.74,34.23,Acc@1 final output   56.25 ( 57.88)
34,2.6059214959568733,1.0518446765498652,2.2100320080862534,1.667789757412399,3.415599730458221,1.5993514150943395,56.169979784366575,1.55,0.56,0.79,0.5,2.23,0.58,32.48,Acc@1 final output   56.25 ( 57.88)
35,2.7912314690026956,1.0939605795148248,2.2289841644204853,1.6414673180592991,3.314521563342318,1.5782934636118597,56.05626684636118,1.31,0.85,0.78,0.5,0.93,1.33,32.69,Acc@1 final output   56.25 ( 57.88)
36,2.6659366576819408,1.0865902964959568,2.0099814690026956,1.5940869272237197,3.0713022237196768,2.0331452156334233,56.02362702156334,1.85,0.5,1.5,1.09,2.3,1.11,37.06,Acc@1 final output   56.25 ( 57.88)
37,2.5774932614555257,1.2171495956873315,2.148963948787062,1.8109838274932615,3.3513729784366575,1.9067975067385445,56.19630222371968,1.1,0.5,0.5,0.5,0.62,0.55,31.49,Acc@1 final output   56.25 ( 57.88)
38,2.661725067385445,1.1013308625336926,2.2847877358490565,1.6751600404312668,3.2913578167115904,1.5319659703504043,55.86253369272237,1.48,0.5,0.58,0.79,0.55,0.97,32.98,Acc@1 final output   56.25 ( 57.88)
39,2.8828335579514826,1.2003032345013478,2.2932109164420487,1.747809973045822,3.2755643530997305,1.8015077493261455,56.270005053908356,1.24,0.51,0.78,0.51,1.24,0.55,31.54,Acc@1 final output   56.25 ( 57.88)
40,2.57328167115903,1.2129380053908356,2.167916105121294,1.8036135444743935,3.585116239892183,1.7183288409703503,55.82357648247979,1.63,0.5,0.75,1.02,1.14,2.12,33.01,Acc@1 final output   56.25 ( 57.88)
41,2.626979447439353,0.9949882075471698,2.141593665768194,1.5235427897574123,3.2702998652291106,1.6004043126684635,56.02889150943396,0.96,0.5,0.58,0.5,1.13,1.37,32.94,Acc@1 final output   56.25 ( 57.88)
42,2.737533692722372,1.2213611859838276,2.2068733153638815,1.8025606469002695,3.0681435309973044,2.0657850404312668,55.81936489218329,1.08,0.5,0.5,0.5,0.51,0.52,32.34,Acc@1 final output   56.25 ( 57.88)
43,2.639614218328841,1.1108069407008085,2.1773921832884096,1.6888477088948788,3.2766172506738545,1.7320165094339623,56.018362533692724,1.38,0.52,0.86,0.5,1.57,1.99,35.02,Acc@1 final output   56.25 ( 57.88)
44,2.637508423180593,1.072902628032345,2.1068480458221024,1.663578167115903,3.0744609164420487,1.667789757412399,56.331073113207545,1.45,0.5,0.95,0.5,0.71,1.08,32.06,Acc@1 final output   56.25 ( 57.88)
45,2.5680171832884096,1.0181519541778976,2.1258002021563343,1.463527628032345,3.4682446091644206,1.7193817385444743,56.05731974393531,1.6,0.5,1.67,1.29,2.92,1.73,34.76,Acc@1 final output   56.25 ( 57.88)
46,2.612238881401617,1.170822102425876,2.2005559299191373,1.8004548517520216,3.5977510107816713,1.8952156334231807,56.12996967654986,1.53,0.5,0.58,0.68,1.47,0.5,30.46,Acc@1 final output   56.25 ( 57.88)
47,2.5480121293800537,1.1065953504043127,2.238460242587601,1.6793716307277629,3.409282345013477,1.665683962264151,56.09838274932615,1.49,0.5,1.09,0.5,1.95,0.58,35.43,Acc@1 final output   56.25 ( 57.88)
48,2.5290599730458223,1.1381822776280324,1.9194322776280324,1.457210242587601,3.1523753369272236,1.9236438679245282,56.06047843665768,1.76,0.5,0.51,0.85,0.6,0.59,33.0,Acc@1 final output   56.25 ( 57.88)
49,2.6027628032345014,1.0381570080862534,1.8773163746630728,1.455104447439353,2.8522995283018866,1.6077745956873315,55.948871293800536,1.35,0.78,0.93,0.52,1.59,0.98,34.13,Acc@1 final output   56.25 ( 57.88)
